2024-01-05 08:50:19.795  INFO 35968 --- [main] f.ForestChiefManagementSystemApplication : Starting ForestChiefManagementSystemApplication using Java 1.8.0_362 on LAPTOP-U7IJCIHA with PID 35968 (D:\java\xm\ForestChiefManagementSystem\target\classes started by hm in D:\java\xm\ForestChiefManagementSystem)
2024-01-05 08:50:19.804 DEBUG 35968 --- [main] f.ForestChiefManagementSystemApplication : Running with Spring Boot v2.7.6, Spring v5.3.24
2024-01-05 08:50:19.805  INFO 35968 --- [main] f.ForestChiefManagementSystemApplication : No active profile set, falling back to 1 default profile: "default"
2024-01-05 08:51:09.658  INFO 35968 --- [http-nio-8080-exec-6] c.f.config.LogInFilter                   : 拦截到请求GET:/img/static/logout.png
2024-01-05 08:51:09.658  INFO 35968 --- [http-nio-8080-exec-5] c.f.config.LogInFilter                   : 拦截到请求GET:/html/map.html
2024-01-05 08:51:09.659  INFO 35968 --- [http-nio-8080-exec-5] c.f.config.LogInFilter                   : /html放行
2024-01-05 08:51:09.686  INFO 35968 --- [http-nio-8080-exec-8] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/head1
2024-01-05 08:51:09.693  INFO 35968 --- [http-nio-8080-exec-4] c.f.config.LogInFilter                   : 拦截到请求GET:/personal_information/one
2024-01-05 08:51:09.694  INFO 35968 --- [http-nio-8080-exec-9] c.f.config.LogInFilter                   : 拦截到请求GET:/woods/by_id
2024-01-05 08:51:09.826  INFO 35968 --- [http-nio-8080-exec-10] c.f.config.LogInFilter                   : 拦截到请求GET:/dependency/leaflet/leaflet.js
2024-01-05 08:51:09.826  INFO 35968 --- [http-nio-8080-exec-10] c.f.config.LogInFilter                   : /dependency放行
2024-01-05 08:51:10.143  INFO 35968 --- [http-nio-8080-exec-7] c.f.config.LogInFilter                   : 拦截到请求GET:/woods
2024-01-05 08:51:10.153  INFO 35968 --- [http-nio-8080-exec-3] c.f.config.LogInFilter                   : 拦截到请求GET:/label
2024-01-05 08:51:10.166  INFO 35968 --- [http-nio-8080-exec-1] c.f.config.LogInFilter                   : 拦截到请求GET:/label_example
2024-01-05 08:51:10.393  INFO 35968 --- [http-nio-8080-exec-2] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/label1686791199396
2024-01-05 08:51:10.409  INFO 35968 --- [http-nio-8080-exec-6] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/label1686791294467
2024-01-05 08:51:10.409  INFO 35968 --- [http-nio-8080-exec-5] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/label1702969591499
